event_key,legacy_event_id,year,event_name,event_slug,start_date,end_date,city,region,country,host_club,event_type,status,notes,source
1980_mike_marshall_memorial,1980_mike_marshall_memorial_san_jose,1980,Mike Marshall Memorial,mike_marshall_memorial,,,San Jose,California,United States,,net,completed,,mirror
1980_national,1980_national_footbag_championships_united_states,1980,National Footbag Championships,national_footbag_championships,,,,,United States,,net,completed,,mirror
1980_western_states,1980_western_states_footbag_corvallis,1980,Western States Footbag Championships 1980,western_states_footbag_championships_1980,,,Corvallis,Oregon,United States,,mixed,completed,,mirror
1980_worlds,1980_worlds_nhsa,1980,World Championships 1980 (NHSA),world_championships_1980_nhsa,,,,,NHSA,,net,completed,,mirror
1980_worlds_memphis,1980_worlds_memphis,1980,World Footbag Championships 1980 (IFAB),world_footbag_championships_1980_ifab,,,Memphis,Tennessee,United States,,mixed,completed,,mirror
1981_mike_marshall_memorial,1981_mike_marshall_memorial_san_jose,1981,Mike Marshall Memorial,mike_marshall_memorial,,,San Jose,California,United States,,net,completed,,mirror
1981_texas_state,1981_texas_state_footbag_texas,1981,Texas State Footbag Championships 1981,texas_state_footbag_championships_1981,,,Texas,,United States,,net,completed,,mirror
1981_worlds,1981_worlds_nhsa,1981,World Championships 1981 (NHSA),world_championships_1981_nhsa,,,,,NHSA,,net,completed,,mirror
1981_worlds_san_dimas,1981_worlds_san_dimas,1981,World Footbag Championships 1981 (IFAB/FBW),world_footbag_championships_1981_ifab_fbw,,,San Dimas,California,United States,,net,completed,,mirror
1982_nhsa_national,1982_1982_nhsa_national,1982,1982 NHSA National Championships,1982_nhsa_national_championships,,,,,,,mixed,completed,,mirror
1982_worlds_golden,1982_worlds_golden,1982,1982 World Footbag Championships,1982_world_footbag_championships,,,Golden,,Colorado,,freestyle,completed,,mirror
1982_rocky_mountain,1982_rocky_mountain_open_colorado,1982,Rocky Mountain Open 1982,rocky_mountain_open_1982,,,Colorado,,United States,,mixed,completed,,mirror
1982_westregion,1982_western_regionals_united_states,1982,Western Regionals,western_regionals,,,,,United States,,net,completed,,mirror
1982_worlds,1982_worlds_nhsa,1982,World Championships 1982 (NHSA),world_championships_1982_nhsa,,,,,NHSA,,mixed,completed,,mirror
1982_worlds_portland,1982_worlds_portland,1982,World Footbag Championships,world_footbag_championships,,,Portland,Oregon,United States,,net,completed,,mirror
1982_worlds_san_francisco,1982_worlds_san_francisco,1982,World Footbag Championships 1982 (IFAB),world_footbag_championships_1982_ifab,,,San Francisco,California,United States,,net,completed,,mirror
1983_nhsa_national,1983_1983_nhsa_national,1983,1983 NHSA National Championships,1983_nhsa_national_championships,,,,,,,mixed,completed,,mirror
1983_national,1983_1983_wfa_national,1983,1983 WFA National Championships,1983_wfa_national_championships,,,,,,,net,completed,,mirror
1983_worlds_golden,1983_worlds_golden,1983,1983 World Footbag Championships,1983_world_footbag_championships,,,Golden,,Colorado,,freestyle,completed,,mirror
1983_oregon_state,1983_oregon_state_footbag_oregon,1983,Oregon State Footbag Championships,oregon_state_footbag_championships,,,Oregon,,United States,,net,completed,,mirror
1983_secret_underground,1983_secret_underground_jam,1983,Secret Underground Jam,secret_underground_jam,,,,,,,freestyle,completed,,mirror
1983_worlds,1983_worlds_nhsa,1983,World Championships 1983 (NHSA),world_championships_1983_nhsa,,,,,NHSA,,mixed,completed,,mirror
1983_worlds_2,1983_worlds_wfa,1983,World Championships 1983 (WFA),world_championships_1983_wfa,,,,,WFA,,mixed,completed,,mirror
1983_worlds_oregon_city,1983_worlds_oregon_city,1983,World Footbag Championships 1983 (IFAB),world_footbag_championships_1983_ifab,,,Oregon City,Oregon,United States,,net,completed,,mirror
1984_national,1984_1984_wfa_national,1984,1984 WFA National Championships,1984_wfa_national_championships,,,,,,,mixed,completed,,mirror
1984_worlds_golden,1984_worlds_golden,1984,1984 World Footbag Championships,1984_world_footbag_championships,,,Golden,,Colorado,,freestyle,completed,,mirror
1984_eurochamp,1984_european_footbag_championships_europe,1984,European Footbag Championships,european_footbag_championships,,,,,Europe,,net,completed,,mirror
1984_eurochamp_2,1984_european_footbag_championships,1984,European Footbag Championships 1984,european_footbag_championships_1984,,,,,,,net,completed,,mirror
1984_worlds,1984_worlds,1984,World Championships 1984,world_championships_1984,,,,,,,mixed,completed,,mirror
1984_worlds_oregon_city,1984_worlds_oregon_city,1984,World Footbag Championships 1984 (IFAB),world_footbag_championships_1984_ifab,,,Oregon City,Oregon,United States,,net,completed,,mirror
1985_holiday,1985_1985_holiday_classic,1985,1985 Holiday Classic,1985_holiday_classic,,,,,,,freestyle,completed,,mirror
1985_national,1985_1985_wfa_national,1985,1985 WFA National Championships,1985_wfa_national_championships,,,,,,,mixed,completed,,mirror
1985_worlds,1985_worlds_golden,1985,1985 World Footbag Championships,1985_world_footbag_championships,,,,,Golden CO,,mixed,completed,,mirror
1985_eastregion,1043096425,1985,East Coast Championships - 3rd Annual - 1985,east_coast_championships_3rd_annual_1985,1985-09-14,1985-09-15,Long Branch,New Jersey,United States,,mixed,completed,,mirror
1985_floodbag_finals,1985_floodbag_finals,1985,Floodbag Finals,floodbag_finals,,,,,,,net,completed,,mirror
1985_footbagjam,1985_greatest_lakes_footbag,1985,Greatest Lakes Footbag Open,greatest_lakes_footbag_open,,,,,,,net,completed,,mirror
1985_st_valentines_day,1985_valentines_day_footbag,1985,St. Valentines Day Footbag Massacre,st_valentines_day_footbag_massacre,,,,,,,mixed,completed,,mirror
1985_mountainregion,1985_wfa_rocky_mountain,1985,Cabin Fever Classic,wfa_rocky_mountain_regionals,,,,,,,freestyle,completed,,mirror
1985_western_national_indoor,1985_western_national_indoor,1985,Oak Park - Chicago Open,western_national_indoor_footbag_freestyle_championship,,,,,,,net,completed,,mirror
1985_western_states,1985_western_states_footbag_portland,1985,Western States Footbag Championships 1985,western_states_footbag_championships_1985,,,Portland,Oregon,United States,,freestyle,completed,,mirror
1986_worlds,1986_worlds_golden,1986,1986 World Footbag Championships,1986_world_footbag_championships,,,,,Golden CO,,mixed,completed,,mirror
1986_eastregion,1057126024,1986,East Coast Footbag Championships - 4th Annual - 1986,east_coast_footbag_championships_4th_annual_1986,1986-09-30,1986-09-30,Long Branch,New Jersey,United States,,mixed,completed,,mirror
1986_sunshine_state,1986_sunshine_state_open_florida,1986,Sunshine State Open 1986,sunshine_state_open_1986,,,Florida,,United States,,net,completed,,mirror
1987_worlds,1987_worlds_golden,1987,1987 WFA World Championships,1987_wfa_world_championships,,,,,Golden CO,,mixed,completed,,mirror
1987_eastregion,1987_eastern_regionals_1987_atlanta,1987,Eastern Regionals 1987,eastern_regionals_1987,,,Atlanta,Georgia,United States,,freestyle,completed,,mirror
1987_eurochamp,1987_european_footbag_championships_europe,1987,European Footbag Championships,european_footbag_championships,,,,,Europe,,net,completed,,mirror
1987_eurochamp_munich,1987_european_footbag_championships_munich,1987,European Footbag Championships 1987,european_footbag_championships_1987,,,Munich,Bavaria,Germany,,net,completed,,mirror
1988_worlds,1988_worlds_golden,1988,1988 WFA World Championships,1988_wfa_world_championships,,,,,Golden CO,,net,completed,,mirror
1988_california_state,1988_california_state_open_california,1988,California State Open 1988,california_state_open_1988,,,California,,United States,,net,completed,,mirror
1988_u_s_national,1988_national_footbag_championships_united_states,1988,U.S. National Footbag Championships,u_s_national_footbag_championships,,,,,United States,,net,completed,,mirror
1989_worlds,1989_worlds_golden,1989,1989 WFA World Championships,1989_wfa_world_championships,,,,,Golden CO,,mixed,completed,,mirror
1990_worlds,1990_worlds,1990,1990 WFA World Championships,1990_wfa_world_championships,,,,,,,mixed,completed,,mirror
1990_eastregion,1057175925,1990,East Coast Footbag Championships - 8th Annual - 1990,east_coast_footbag_championships_8th_annual_1990,1990-08-31,1990-08-31,Beachwood,New Jersey,United States,,mixed,completed,,mirror
1991_worlds,1991_worlds,1991,1991 WFA World Championships,1991_wfa_world_championships,,,,,,,mixed,completed,,mirror
1991_eastregion,1057345914,1991,East Coast Footbag Championships - 1991 - 9th Annual,east_coast_footbag_championships_1991_9th_annual,1991-10-05,1991-10-06,Beachwood,New Jersey,United States,,mixed,completed,,mirror
1992_worlds,1992_worlds,1992,1992 WFA World Championships,1992_wfa_world_championships,,,,,,,mixed,completed,,mirror
1993_worlds,1993_worlds,1993,1993 WFA World Championships,1993_wfa_world_championships,,,,,,,mixed,completed,,mirror
1994_worlds,1994_worlds,1994,1994 WFA World Championships,1994_wfa_world_championships,,,,,,,mixed,completed,,mirror
1995_worlds,1995_worlds,1995,1995 WFA World Championships,1995_wfa_world_championships,,,,,,,mixed,completed,,mirror
1995_eurochamp,1995_european_open_1995,1995,European Open 1995,european_open_1995,,,,,,,net,completed,,mirror
1996_worlds_montreal,1996_worlds_montreal,1996,1996 World Footbag Championships,1996_world_footbag_championships,,,Montreal,Quebec,Canada,,freestyle,completed,,mirror
1997_worlds_vancouver,857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),11th_annual_vancouver_open_and_worlds_warm_up,1997-08-02,1997-08-03,Vancouver,British Columbia,Canada,,net,completed,,mirror
1997_midwest,857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,13th_annual_midwest_regional_footbag_championships,1997-06-13,1997-06-15,Mt. Prospect,Illinois,United States,,mixed,completed,,mirror
1997_emeraldcity,860356126,1997,14th Annual Emerald City Open Footbag Championships,14th_annual_emerald_city_open_footbag_championships,1997-06-07,1997-06-08,Seattle,Washington,United States,,net,completed,,mirror
1997_seattle_fall_indoor,876590022,1997,1997 Seattle Fall Indoor Tournament,1997_seattle_fall_indoor_tournament,1997-11-08,1997-11-09,Seattle,Washington,United States,,mixed,completed,,mirror
1997_worlds,1997_worlds,1997,1997 WFA World Championships,1997_wfa_world_championships,,,,,,,mixed,completed,,mirror
1997_air_a_zona,859913311,1997,Air-A-Zona State Footbag Championships,air_a_zona_state_footbag_championships,1997-01-18,1997-01-19,Scottsdale,Arizona,United States,,net,completed,,mirror
1997_auburn_u_f,877848852,1997,Auburn U.F.O. Fall Festival,auburn_u_f_o_fall_festival,1997-11-08,1997-11-09,Auburn,Alabama,United States,,mixed,completed,,mirror
1997_bedford_australia_indoor,857880054,1997,Bedford (Australia) Indoor Footbag Championships,bedford_australia_indoor_footbag_championships,1997-06-08,1997-06-08,Perth,Western Australia,Australia,,net,completed,,mirror
1997_california_state,859923755,1997,California State Footbag Championships,california_state_footbag_championships,1997-07-05,1997-07-06,Santa Rosa,California,United States,,mixed,completed,,mirror
1997_eugene_celebration,857876870,1997,Eugene Celebration Footbag Tournament,eugene_celebration_footbag_tournament,1997-09-20,1997-09-21,Eugene,Oregon,United States,,net,completed,,mirror
1997_finnish,873922005,1997,FOOTBAG SM 97 / Finnish Footbag Championships '97,footbag_sm_97_finnish_footbag_championships_97,1997-11-29,1997-11-29,Helsinki,Uusimaa,Finland,,mixed,completed,,mirror
1997_funtastik_summer,857881898,1997,Funtastik Summer Classic,funtastik_summer_classic,1997-08-30,1997-09-01,Harrisburg,Pennsylvania,United States,,mixed,completed,,mirror
1997_heartoffootbag,859787898,1997,HEART OF FOOTBAG Freestyle Tournament,heart_of_footbag_freestyle_tournament,1997-02-15,1997-02-16,Portland,Oregon,United States,,freestyle,completed,,mirror
1997_montreal,859400929,1997,Montreal International Footbag Championships,montreal_international_footbag_championships,1997-07-19,1997-07-20,Montreal,Quebec,Canada,,mixed,completed,,mirror
1997_new_york_explosion,859657310,1997,New York Footbag EXPLOSION,new_york_footbag_explosion,1997-06-28,1997-06-29,New York,,United States,,freestyle,completed,,mirror
1997_southern_california,857852604,1997,Southern California Footbag Championships,southern_california_footbag_championships,1997-04-05,1997-04-06,Hermosa Beach,California,United States,,freestyle,completed,,mirror
1997_state_games_oregon,857876215,1997,State Games of Oregon Footbag Tournament,state_games_of_oregon_footbag_tournament,1997-07-12,1997-07-13,Gresham,Oregon,United States,,net,completed,,mirror
1997_eastregion,857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,the_15th_annual_east_coast_footbag_championships,1997-04-26,1997-04-27,College Park,Maryland,United States,,mixed,completed,,mirror
1997_worlds_portland,857876517,1997,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,the_18th_annual_world_footbag_championships,1997-08-11,1997-08-17,Portland,Oregon,United States,Sole Purpose Footbag Club,worlds,completed,,mirror
1997_ultimate_chaos_outdoor,865043841,1997,The Ultimate Chaos Outdoor Footbag Flying Disc Festival,the_ultimate_chaos_outdoor_footbag_flying_disc_festival,1997-09-27,1997-09-28,Carbondale,Illinois,United States,,mixed,completed,,mirror
1997_usopen_portland,857875468,1997,U.S. OPEN FOOTBAG NET CHAMPIONSHIPS,u_s_open_footbag_net_championships,1997-06-21,1997-06-22,Portland,Oregon,United States,,mixed,no_results,,mirror
1997_university_oregon,857874500,1997,University of Oregon Footbag Tournament,university_of_oregon_footbag_tournament,1997-04-19,1997-04-20,Eugene,Oregon,United States,,mixed,completed,,mirror
1997_westregion,857875120,1997,Western Regional Footbag Championships,western_regional_footbag_championships,1997-05-24,1997-05-26,Palo Alto,California,United States,,mixed,completed,,mirror
1998_vancouver,886044392,1998,12th Annual Vancouver Open Footbag Net Tournament,12th_annual_vancouver_open_footbag_net_tournament,1998-08-22,1998-08-23,Vancouver,British Columbia,Canada,,net,completed,,mirror
1998_funtastik_summer,901687367,1998,13th Annual Funtastik Summer Classic Footbag Tournament,13th_annual_funtastik_summer_classic_footbag_tournament,1998-09-05,1998-09-07,Harrisburg,Pennsylvania,United States,,mixed,completed,,mirror
1998_emeraldcity,888294869,1998,15th Annual Emerald City Open,15th_annual_emerald_city_open,1998-06-06,1998-06-07,Mercer Island,Washington,United States,,net,completed,,mirror
1998_beaver_open,901349509,1998,18th Annual Beaver Open,18th_annual_beaver_open,1998-09-05,1998-09-07,Salem,Oregon,United States,,net,completed,,mirror
1998_southern,879319107,1998,1998 Southern Regional Footbag Championships,1998_southern_regional_footbag_championships,1998-04-25,1998-04-26,Richardson,Texas,United States,Dallas Footbag Club,mixed,completed,,mirror
1998_worlds_montreal,876591529,1998,1998 WORLD FOOTBAG CHAMPIONSHIPS,1998_world_footbag_championships,1998-07-13,1998-07-19,Montreal,Quebec,Canada,Pro Kicker,worlds,completed,,mirror
1998_winter_windchill_warm,883135865,1998,1998 Winter Windchill Warm-Up (l'Hivernal),1998_winter_windchill_warm_up_lhivernal,1998-03-28,1998-03-29,Montreal,Quebec,Canada,,net,completed,,mirror
1998_air_a_zona,876336655,1998,Air-A-Zona 2nd Annual Footbag Net Championships,air_a_zona_2nd_annual_footbag_net_championships,1998-01-17,1998-01-18,Scottsdale,Arizona,United States,,net,completed,,mirror
1998_footbagjam_helsinki,899722892,1998,Finnish Footbag Open 1998,finnish_footbag_open_1998,1998-09-26,1998-09-27,Helsinki,Uusimaa,Finland,,mixed,completed,,mirror
1998_footbagjam_wichita,892446131,1998,Kansas Footbag Open,kansas_footbag_open,1998-05-16,1998-05-17,Wichita,Kansas,United States,,mixed,completed,,mirror
1998_footbagjam_malta,899077904,1998,Northern Illinois Footbag Open,northern_illinois_footbag_open,1998-08-08,1998-08-09,Malta,Illinois,United States,,mixed,completed,,mirror
1998_southern_california,876331623,1998,Southern California Footbag Championships,southern_california_footbag_championships,1998-04-04,1998-04-05,Hermosa Beach,California,United States,,mixed,completed,,mirror
1998_fighting_illini,884112176,1998,The 1st Annual Fighting Illini Footbag Festival,the_1st_annual_fighting_illini_footbag_festival,1998-04-17,1998-04-19,Champaign,Illinois,United States,,mixed,completed,,mirror
1998_chaos_indoor,881872990,1998,The 3rd Annual Chaos Indoor Footbag Festival,the_3rd_annual_chaos_indoor_footbag_festival,1998-02-07,1998-02-08,Carbondale,Illinois,United States,,mixed,completed,,mirror
1998_u_s,877061793,1998,U. S. Open Footbag Net Championships,u_s_open_footbag_net_championships,1998-06-20,1998-06-21,Portland,Oregon,United States,,net,completed,,mirror
1998_westregion,876356874,1998,WESTERN REGIONAL FOOTBAG CHAMPIONSHIPS,western_regional_footbag_championships,1998-05-23,1998-05-25,Palo Alto,California,United States,,mixed,completed,,mirror
1999_usopen_portland,912467534,1999,12th Annual U.S. Open Footbag Net Championships,12th_annual_u_s_open_footbag_net_championships,1999-08-13,1999-08-15,Portland,Oregon,United States,,net,completed,,mirror
1999_vancouver,919703711,1999,13th Annual Vancouver Open Footbag Net Tournament,13th_annual_vancouver_open_footbag_net_tournament,1999-08-21,1999-08-22,Vancouver,British Columbia,Canada,,net,completed,,mirror
1999_funtastik_summer,929217368,1999,14th Annual Funtastik Summer Classic,14th_annual_funtastik_summer_classic,1999-09-04,1999-09-06,Harrisburg,Pennsylvania,United States,,mixed,completed,,mirror
1999_emeraldcity,924977661,1999,16th Annual Emerald City Open,16th_annual_emerald_city_open,1999-06-12,1999-06-13,Seattle,Washington,United States,,net,completed,,mirror
1999_montreal,916193231,1999,1999 Montreal International Footbag Championship,1999_montreal_international_footbag_championship,1999-07-02,1999-07-04,Montreal,Quebec,Canada,Association Québécoise de Footbag,mixed,completed,,mirror
1999_southern,909186885,1999,1999 Southern Regional Footbag Championships,1999_southern_regional_footbag_championships,1999-04-24,1999-04-25,Dallas,Texas,United States,Dallas Footbag Club,mixed,completed,,mirror
1999_westregion,910551956,1999,1999 Western Regional Footbag Championships,1999_western_regional_footbag_championships,1999-05-29,1999-05-31,Palo Alto,California,United States,,mixed,completed,,mirror
1999_montana_invitational,931840905,1999,1st Annual Montana Invitational,1st_annual_montana_invitational,1999-09-18,1999-09-19,Park Bigfork,Montana,United States,,mixed,completed,,mirror
1999_illini,917741782,1999,2nd Annual Illini Footbag Festival,2nd_annual_illini_footbag_festival,1999-04-10,1999-04-11,Champaign,Illinois,United States,,mixed,completed,,mirror
1999_air_a_zona,903632480,1999,3rd Annual Air-A-Zona Footbag Net Championships,3rd_annual_air_a_zona_footbag_net_championships,1999-01-16,1999-01-17,Field Tempe,Arizona,United States,,net,completed,,mirror
1999_california_state,937727262,1999,California State Footbag Championships,california_state_footbag_championships,1999-10-23,1999-10-24,San Francisco,California,United States,,mixed,completed,,mirror
1999_eurochamp_berlin,917278465,1999,EUROPEAN FOOTBAG OPEN,european_footbag_open,1999-06-19,1999-06-20,Berlin,,Germany,,mixed,completed,,mirror
1999_eastregion,920579000,1999,East Coast Footbag Championships,east_coast_footbag_championships,1999-05-08,1999-05-09,College Park,Maryland,United States,,mixed,completed,,mirror
1999_footbagjam,933870505,1999,Finnish Footbag Open Championships 1999,finnish_footbag_open_championships_1999,1999-08-28,1999-08-29,Helsinki,Uusimaa,Finland,,mixed,completed,,mirror
1999_finnish,913061034,1999,Finnish Freestyle Festival '99,finnish_freestyle_festival_99,1999-03-13,1999-03-13,Helsinki,Uusimaa,Finland,,freestyle,completed,,mirror
1999_german_battle_99,942013549,1999,German Footbag Freestyle Battle 99,german_footbag_freestyle_battle_99,1999-12-19,1999-12-19,Berlin,,Germany,FC Footstar Berlin e.V.,freestyle,completed,,mirror
1999_montreal_windchill_lhivernal,919885513,1999,Montreal Windchill (l'HIVERNAL),montreal_windchill_lhivernal,1999-04-10,1999-04-11,Montreal,Quebec,Canada,,net,completed,,mirror
1999_southern_california,903468009,1999,Southern California Footbag Championships,southern_california_footbag_championships,1999-04-10,1999-04-11,Hermosa Beach,California,United States,,mixed,completed,,mirror
1999_state_games_oregon,916977484,1999,State Games of Oregon Footbag Tournament,state_games_of_oregon_footbag_tournament,1999-05-15,1999-05-16,Eugene,Oregon,United States,,net,completed,,mirror
1999_turku_tournee,937854594,1999,Turku Tournee 1999,turku_tournee_1999,1999-09-25,1999-09-25,Turku,Southwest Finland,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),net,completed,,mirror
1999_worlds_chicago,915561090,1999,WORLD FOOTBAG CHAMPIONSHIPS,world_footbag_championships,1999-07-12,1999-07-18,Chicago,Illinois,United States,,worlds,completed,,mirror
2000_southeast_idaho,959353403,2000,2000 Southeast Idaho Footbag Championships,2000_southeast_idaho_footbag_championships,2000-07-15,2000-07-15,Pocatello,Idaho,United States,Idaho State University Footbag Club,freestyle,completed,,mirror
2000_air_a_zona,933099911,2000,4th Annual Air-A-Zona Footbag Net Tournament,4th_annual_air_a_zona_footbag_net_tournament,2000-01-15,2000-01-17,Tempe,Arizona,United States,AIR-A-ZONA FOOTBAG NET CLUB,net,completed,,mirror
2000_footbagjam,955745735,2000,4th Annual Kansas Footbag Open,4th_annual_kansas_footbag_open,2000-05-20,2000-05-21,Wichita,Kansas,United States,,mixed,completed,,mirror
2000_southern_california,949991621,2000,6th Annual Southern California Footbag Championships,6th_annual_southern_california_footbag_championships,2000-04-15,2000-04-16,Hermosa Beach,California,United States,OOPS,freestyle,completed,,mirror
2000_colorado_shred_symposium,933115858,2000,Colorado Shred Symposium,colorado_shred_symposium,2000-02-19,2000-02-21,Boulder,Colorado,United States,,freestyle,completed,,mirror
2000_eastregion,946940201,2000,East Coast Footbag Championships,east_coast_footbag_championships,2000-04-29,2000-04-30,College Park,Maryland,United States,,mixed,completed,,mirror
2000_emeraldcity,957240514,2000,Emerald City Open,emerald_city_open,2000-06-24,2000-06-25,Seattle,Washington,United States,,net,completed,,mirror
2000_eurochamp_paris,948198763,2000,European Footbag Championships 2000,european_footbag_championships_2000,2000-07-14,2000-07-16,Paris,Île-de-France,France,,mixed,completed,,mirror
2000_first_arica,948943299,2000,First Annual Arica Open,first_annual_arica_open,2000-02-03,2000-02-03,Arica,Arica y Parinacota,Chile,,net,completed,,mirror
2000_meeting_bern,957778745,2000,Footbag Meeting Bern,footbag_meeting_bern,2000-06-17,2000-06-17,Bern,,Switzerland,Sole Rebels Zürich,mixed,completed,,mirror
2000_oulu,961053916,2000,Footbag Oulu-Open 2000,footbag_oulu_open_2000,2000-07-29,2000-07-30,Oulu,North Ostrobothnia,Finland,,mixed,completed,,mirror
2000_funtastik_summer,953918475,2000,Funtastik Summer Classic Footbag Tournament,funtastik_summer_classic_footbag_tournament,2000-09-02,2000-09-04,Harrisburg,Pennsylvania,United States,,mixed,completed,,mirror
2000_montreal,952906680,2000,Montreal International Footbag Championships,montreal_international_footbag_championships,2000-07-07,2000-07-09,Montreal,Quebec,Canada,Association Québécoise de Footbag,freestyle,completed,,mirror
2000_new_zealand,947196813,2000,New Zealand Footbag Championships,new_zealand_footbag_championships,2000-04-01,2000-04-02,Wellington,,New Zealand,,mixed,completed,,mirror
2000_quebec_city,961626997,2000,Quebec City Footbag Net Championships,quebec_city_footbag_net_championships,2000-07-02,2000-07-03,Quebec City,Quebec,Canada,,net,completed,,mirror
2000_texas_state,967817818,2000,Texas State Footbag Championships,texas_state_footbag_championships,2000-11-11,2000-11-12,Austin,Texas,United States,Austin Style Footbag Club - Texas Footbag League,mixed,completed,,mirror
2000_philly,947026077,2000,The 2nd Annual Philly Open Footbag Championships,the_2nd_annual_philly_open_footbag_championships,2000-03-25,2000-03-26,Phoenixville,Pennsylvania,United States,,mixed,completed,,mirror
2000_todexon,944242404,2000,Todexon Cup Freestyle Tournament,todexon_cup_freestyle_tournament,2000-02-05,2000-02-05,Prague,,Czech Republic,Czech Footbag Association,freestyle,completed,,mirror
2000_turku,955831740,2000,Turku Open 2000,turku_open_2000,2000-06-10,2000-06-11,Turku,Southwest Finland,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),mixed,completed,,mirror
2000_usopen_portland,945548940,2000,U.S. Open Footbag Net Championships,u_s_open_footbag_net_championships,2000-08-11,2000-08-13,Portland,Oregon,United States,,net,completed,,mirror
2000_worlds_vancouver,941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,world_footbag_championships,2000-08-14,2000-08-20,Vancouver,British Columbia,Canada,Kitsilano Footbag Association,worlds,completed,,mirror
2001_hungarian,979816633,2001,1st Hungarian Footbag Cup,1st_hungarian_footbag_cup,2001-02-03,2001-02-03,Budapest,,Hungary,FreeStall,net,completed,,mirror
2001_montreal_summer_challenge,984694623,2001,1st Montreal Summer Freestyle Challenge,1st_montreal_summer_freestyle_challenge,2001-07-20,2001-07-22,Montreal,Quebec,Canada,,freestyle,completed,,mirror
2001_footbagjam_frankfurt,1000071985,2001,2001 Frankfurt Footbag Open,2001_frankfurt_footbag_open,2001-09-29,2001-09-29,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,freestyle,completed,,mirror
2001_southern,988434364,2001,2001 Southern Regional Footbag Championships,2001_southern_regional_footbag_championships,2001-05-19,2001-05-20,Richardson,Texas,United States,Dallas Footbag Club,mixed,completed,,mirror
2001_new_zealand,973573676,2001,2nd Annual New Zealand Footbag Championships,2nd_annual_new_zealand_footbag_championships,2001-01-06,2001-01-06,Auckland,,New Zealand,The Auckland Freestyle Footbag Club (AFFC),freestyle,completed,,mirror
2001_turku_finland,990512631,2001,3rd annual Turku International Open Championships 2001 Finland,3rd_annual_turku_international_open_championships_2001_finland,2001-06-09,2001-06-09,Turku,Southwest Finland,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),mixed,completed,,mirror
2001_3_me_de,1001076203,2001,3ème Open de France de Footbag,3_me_open_de_france_de_footbag,2001-11-09,2001-11-11,Montpellier,Occitanie,France,,net,completed,,mirror
2001_finnish,1001076315,2001,5th Annual Finnish Footbag Championships,5th_annual_finnish_footbag_championships,2001-09-28,2001-09-30,Turku,Southwest Finland,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),mixed,completed,,mirror
2001_australian,996293200,2001,Australian Footbag Championships,australian_footbag_championships,2001-12-07,2001-12-09,Sydney,New South Wales,Australia,,freestyle,completed,,mirror
2001_bootf_gers_shred,1004370976,2001,Bootfägers Shred,bootf_gers_shred,2001-11-10,2001-11-10,Basel,Basel-Stadt,Switzerland,Bootfägers Basel,freestyle,completed,,mirror
2001_colorado_shred_symposium,974683678,2001,COLORADO SHRED SYMPOSIUM 2,colorado_shred_symposium_2,2001-02-25,2001-02-25,Boulder,Colorado,United States,,freestyle,completed,,mirror
2001_chicago_inner_circle,989875090,2001,Chicago Inner Circle Museum of Science and Industry Jam,chicago_inner_circle_museum_of_science_and_industry_jam,2001-07-20,2001-07-21,Chicago,Illinois,United States,Chicago Inner Circle,freestyle,completed,,mirror
2001_worlds_bushnell,987361779,2001,Cornerstone Festival 2001 Largest Footbag Circle World Record Attempt,cornerstone_festival_2001_largest_footbag_circle_world_record_attempt,2001-07-06,2001-07-06,Bushnell,Illinois,United States,,freestyle,no_results,,mirror
2001_eastregion,981129410,2001,East Coast Footbag Championships,east_coast_footbag_championships,2001-04-28,2001-04-29,College Park,Maryland,United States,,mixed,completed,,mirror
2001_estonian,999985344,2001,Estonian Footbag Championships,estonian_footbag_championships,2001-10-07,2001-10-07,Tallinn,Harju County,Estonia,Tallinn Footbag Club,mixed,completed,,mirror
2001_eurochamp_prague,980502839,2001,European Footbag Championships,european_footbag_championships,2001-07-19,2001-07-22,Prague,,Czech Republic,Czech Footbag Association,mixed,completed,,mirror
2001_faith_forum,994186570,2001,Faith Footbag Forum,faith_footbag_forum,2001-07-14,2001-07-14,Washington,Pennsylvania,United States,,freestyle,no_results,,mirror
2001_fallparty,1001905008,2001,Fall Footbag Party,fall_footbag_party,2001-10-20,2001-10-21,Manassas,Virginia,United States,D.C. All-Stars,mixed,no_results,,mirror
2001_footbagjam_helsinki,1005667143,2001,Finnstyle Footbag JAM,finnstyle_footbag_jam,2001-11-24,2001-11-24,Helsinki,Uusimaa,Finland,,freestyle,completed,,mirror
2001_first_eugene_freekout,979089216,2001,First Annual Eugene Freestyle Freekout!!!,first_annual_eugene_freestyle_freekout,2001-03-24,2001-03-25,Eugene,Oregon,United States,,freestyle,completed,,mirror
